mag,ra,dec
10.21,7.429284,36.984872
10.21,8.194716,24.207668
10.21,8.292073,36.383457
10.21,8.418349,40.30163
10.21,8.527502,-62.744686
10.21,8.61324,46.158439
10.21,8.841481,46.64578
10.21,9.175734,-53.888037
10.21,9.190067,-44.516394
10.21,9.191563,-61.094559
10.21,9.259255,27.922173
10.21,9.762633,62.644103
10.21,10.127247,-85.11979
10.21,10.571955,-9.163173
10.21,10.890522,27.263445
10.21,11.342441,42.540716
10.21,11.474374,7.517282
10.21,11.661412,48.792662
10.21,12.08961,6.231264
10.21,12.188278,48.494699
10.21,12.30355,34.579924
10.21,12.636364,15.623081
10.21,12.720944,-55.27745
10.21,12.884158,16.851587
10.21,13.004666,-47.276088
10.21,13.144201,51.06646
10.21,13.2247,-12.224656
10.21,13.284708,47.666342
10.21,13.323425,-39.950635
10.21,13.379388,-9.316264
10.21,13.381602,11.291359
10.21,13.426427,-51.759104
10.21,14.100527,8.501978
10.21,14.584699,-73.532427
10.21,14.63086,-2.887298
10.21,14.660229,-1.208496
10.21,14.93706,39.18981
10.21,15.217597,57.051648
10.21,15.4391,-23.388881
10.21,15.566284,20.957544
10.21,15.579135,-46.704752
10.21,15.634175,29.487208
10.21,15.885334,-16.566167
10.21,17.245019,-49.347051
10.21,17.322352,-2.350026
10.21,17.54359,33.569791
10.21,17.682609,0.1354
10.21,17.694338,-25.972185
10.21,17.77553,39.319187
10.21,17.833049,41.960823
10.21,18.098786,-36.599652
10.21,18.209178,-44.759085
10.21,18.269686,29.900486
10.21,18.667973,3.362744
10.21,19.18301,-25.672142
10.21,19.251538,24.047694
10.21,19.463055,65.274105
10.21,19.538671,-42.212146
10.21,19.604119,-47.94835
10.21,20.002947,36.415411
10.21,20.353036,-51.791062
10.21,20.645199,-43.731346
10.21,20.67439,1.58841
10.21,20.879305,-47.918624
10.21,20.935871,-13.521577
10.21,21.194528,-34.850148
10.21,21.368828,-10.513314
10.21,21.845497,-53.341154
10.21,21.854181,8.128622
10.21,21.916749,27.648287
10.21,22.294328,-35.411527
10.21,22.308167,-39.136186
10.21,22.723263,-47.96965
10.21,22.846336,-31.216121
10.21,22.857397,-31.844797
10.21,22.89674,-45.117365
10.21,22.931614,45.082947
10.21,23.063544,-71.084494
10.21,23.119105,56.005871
10.21,23.327903,3.371301
10.21,23.459389,-26.518712
10.21,23.52506,-40.978981
10.21,23.782872,51.956011
10.21,8.099905,26.281182
10.2,0.239012,-1.184661
10.2,0.618272,-26.144966
10.2,0.673929,-35.494407
10.2,0.728867,72.178645
10.2,1.306201,-23.157621
10.2,2.228236,-29.88602
10.2,2.937252,-11.847175
10.2,3.146764,-49.284576
10.2,3.453921,50.878854
10.2,3.830958,-1.122443
10.2,4.147965,14.546743
10.2,4.365947,28.443212
10.2,4.493226,3.83855
10.2,4.879423,0.687233
10.2,5.130435,30.401434
10.2,5.669369,12.178103
10.2,6.104126,-7.506637
10.2,6.400649,47.706632
10.2,7.187037,-58.016354
10.2,7.287846,68.462903
10.2,7.551431,38.171452
10.2,7.891885,-62.95859
10.2,8.051787,32.864194
10.2,8.09555,29.278024
10.2,8.204021,51.907085
10.2,8.44807,-22.889059
10.2,8.868941,81.933445
10.2,9.164616,25.248285
10.2,9.404549,-26.255295
10.2,9.533886,-78.540791
10.2,9.552879,48.970018
10.2,9.614296,-53.032801
10.2,9.731412,-1.171175
10.2,9.866104,55.725666
10.2,10.497842,15.174458
10.2,10.854291,61.71591
10.2,10.867418,-0.160574
10.2,11.543061,59.852821
10.2,11.618423,9.653516
10.2,11.720384,-34.534005
10.2,11.750678,33.574691
10.2,11.995974,36.52538
10.2,12.652375,-1.551895
10.2,13.357922,52.408018
10.2,13.39616,21.581413
10.2,13.699341,3.97891
10.2,13.763842,-50.837357
10.2,14.220196,-56.742061
10.2,14.559049,8.316069
10.2,14.593498,75.87462
10.2,14.79006,-47.046343
10.2,14.958935,-49.267734
10.2,14.971038,59.583463
10.2,14.97617,-0.856228
10.2,15.305333,24.997222
10.2,15.46186,2.597756
10.2,15.663102,12.733705
10.2,15.66825,-22.325593
10.2,15.865433,-43.838613
10.2,16.050048,-6.453105
10.2,16.084373,33.447441
10.2,16.252902,-22.119438
10.2,16.468975,-46.901189
10.2,16.607775,-16.120655
10.2,16.669208,28.339183
10.2,16.959862,-47.272448
10.2,16.968961,-36.652689
10.2,17.119876,17.070884
10.2,17.47103,-45.83837
10.2,17.482573,-44.593179
10.2,17.69648,-19.25904
10.2,17.798383,-28.626665
10.2,18.369398,11.469632
10.2,18.577979,-51.888944
10.2,18.621504,13.69153
10.2,18.68099,-51.068258
10.2,18.73335,-29.331474
10.2,19.00004,-15.061336
10.2,19.778412,-48.525823
10.2,20.11298,-47.893481
10.2,20.193742,15.620719
10.2,20.203936,37.946396
10.2,20.269043,37.556404
10.2,20.32178,-43.334379
10.2,20.691362,-48.21073
10.2,20.705673,-47.69156
10.2,20.720769,0.76189
10.2,20.729276,-36.576718
10.2,20.835812,-33.577191
10.2,21.014293,68.44486
10.2,21.031878,2.278715
10.2,21.051709,29.482279
10.2,21.598886,-51.368992
10.2,21.65241,-44.318251
10.2,21.825212,-55.223701
10.2,22.103283,10.091312
10.2,22.317027,56.96315
10.2,22.379372,-31.981737
10.2,22.562047,24.963579
10.2,23.137545,-24.743324
10.2,5.289768,45.84191
10.2,17.624145,-49.410028
10.2,19.612821,-10.444314
10.2,21.119612,-13.923118
10.2,21.927234,33.037102
10.19,0.45676,16.009715
10.19,0.577345,-33.094031
10.19,1.59665,-52.614036
10.19,1.931555,-23.841521
10.19,2.084669,-17.614632
10.19,2.086482,-26.403415
10.19,2.341363,-1.561281
10.19,2.455423,32.739687
10.19,2.593064,-4.767114
10.19,2.86221,38.896606
10.19,3.126805,-7.715464
10.19,3.323909,-1.065621
10.19,3.499165,1.23982
10.19,3.516598,-0.126168
10.19,3.869879,-1.172922
10.19,4.041791,7.246303
10.19,4.527576,-29.743855
10.19,4.65226,43.922167
10.19,4.804349,23.763226
10.19,5.702553,-42.49164
10.19,5.870999,87.220718
10.19,6.568041,27.554818
10.19,6.575707,57.829552
10.19,7.123365,-63.962885
10.19,7.59653,-22.877481
10.19,7.61933,79.648215
10.19,7.648131,-22.948662
10.19,7.750328,2.137384
10.19,7.918103,51.861337
10.19,8.2283,34.111408
10.19,8.240281,-53.806391
10.19,8.49457,-9.976412
10.19,9.225513,-23.392063
10.19,9.230407,44.723556
10.19,9.298195,37.492879
10.19,9.372133,22.537417
10.19,9.407331,36.714802
10.19,9.532323,36.320227
10.19,9.573192,-51.61841
10.19,9.635203,56.018686
10.19,9.891134,-31.752222
10.19,10.238232,66.02568
10.19,10.559872,48.078469
10.19,10.670269,6.20304
10.19,10.697736,-36.633372
10.19,10.806901,37.935017
10.19,10.818596,38.17761
10.19,11.123189,42.036304
10.19,11.451454,13.454105
10.19,11.701102,-46.328926
10.19,11.734209,-33.379824
10.19,11.821117,-63.078586
10.19,11.828593,46.750903
10.19,11.849129,29.813065
10.19,11.894224,26.427728
10.19,12.080029,-61.990275
10.19,12.090242,-26.595492
10.19,12.134417,-52.974082
10.19,12.604749,-49.290017
10.19,13.029094,30.690856
10.19,13.150205,24.493611
10.19,13.182302,-51.785104
10.19,13.465575,-28.287943
10.19,13.580525,47.376207
10.19,13.741414,29.995626
10.19,13.803863,-24.256596
10.19,14.045632,14.497579
10.19,14.290103,45.444483
10.19,14.39189,6.418982
10.19,14.64288,40.800475
10.19,14.952302,-50.130565
10.19,15.103867,73.821125
10.19,15.172696,-9.88622
10.19,15.381969,-47.900896
10.19,15.460053,-12.851893
10.19,15.483365,-50.032022
10.19,15.878288,-61.972869
10.19,16.117476,23.412543
10.19,16.512886,-28.336845
10.19,16.54216,-17.649102
10.19,16.546104,26.882973
10.19,16.995602,20.840375
10.19,17.01217,-49.579837
10.19,17.059895,-40.661206
10.19,17.215413,-44.586671
10.19,17.368234,7.970738
10.19,17.535348,65.442127
10.19,17.959394,-50.118118
10.19,18.338394,-46.885741
10.19,18.402476,-11.898787
10.19,18.611001,-8.184823
10.19,18.803546,-42.260014
10.19,18.96678,-47.45117
10.19,18.997639,-7.778785
10.19,19.201353,-43.924242
10.19,19.29641,-45.199347
10.19,19.535677,31.011667
10.19,19.771094,28.271967
10.19,19.841843,-75.181611
10.19,20.024528,53.398797
10.19,20.236711,-48.539752
10.19,20.241164,-7.281975
10.19,20.441289,63.445089
10.19,20.720562,-43.31017
10.19,20.774327,-26.865022
10.19,20.821834,-69.471557
10.19,21.160471,65.519021
10.19,21.191645,-45.07455
10.19,21.209852,69.41213
10.19,21.548354,-76.898735
10.19,21.65125,-59.009936
10.19,21.955851,59.584777
10.19,22.231,-14.869648
10.19,22.343777,-30.774229
10.19,22.555263,-24.021832
10.19,22.797103,58.147089
10.19,22.98744,33.333124
10.19,23.114292,-25.058554
10.19,23.35239,-30.71107
10.19,23.492882,-47.036025
10.19,23.597023,0.445516
10.19,23.597203,-44.790803
10.19,23.799582,-19.506114
10.18,0.114256,-45.863876
10.18,0.28653,18.178366
10.18,0.844922,-37.433174
10.18,0.860012,-17.078456
10.18,1.516302,-48.871302
10.18,1.665697,-51.59345
10.18,1.671657,1.855948
10.18,1.900533,-18.084568
10.18,2.04273,-20.314957
10.18,2.677291,-17.371849
10.18,2.792275,6.694437
10.18,3.733189,34.188761
10.18,3.945498,45.888324
10.18,4.100941,67.783146
10.18,4.143704,33.637037
10.18,4.280691,69.149948
10.18,4.289381,-19.128286
10.18,4.621898,-49.77077
10.18,4.721362,-0.407988
10.18,4.779402,22.343141
10.18,4.894247,12.907831
10.18,5.056024,-0.004508
10.18,5.384288,-4.264121
10.18,5.514819,5.692822
10.18,5.522241,7.128608
10.18,5.975277,23.772978
10.18,6.603344,26.619491
10.18,6.618138,19.752884
10.18,6.82662,35.140553
10.18,7.4134,-51.327447
10.18,8.065469,30.572907
10.18,8.551035,64.519704
10.18,8.675975,13.556396
10.18,9.032279,26.207166
10.18,9.207037,58.34422
10.18,9.416526,-49.225311
10.18,9.513175,32.700273
10.18,9.548783,38.880629
10.18,9.679385,1.024727
10.18,9.896939,45.951981
10.18,10.518476,6.618174
10.18,10.624303,24.917033
10.18,10.853167,-37.473479
10.18,10.877829,35.22139
10.18,10.891685,43.024324
10.18,11.503147,36.58601
10.18,11.838332,39.818383
10.18,11.858255,43.099217
10.18,11.904773,18.622979
10.18,12.326694,-36.719931
10.18,12.697278,29.719839
10.18,12.78699,51.06446
10.18,12.812056,-19.505607
10.18,12.873916,-51.516322
10.18,13.190648,-1.543418
10.18,13.239498,25.680983
10.18,13.379196,-38.40445
10.18,13.459436,26.318086
10.18,13.534923,71.7188
10.18,13.629606,28.323302
10.18,13.88598,7.922206
10.18,13.999315,3.357858
10.18,14.069444,20.759128
10.18,14.289312,10.58196
10.18,14.557162,-34.543791
10.18,14.757811,57.620738
10.18,14.852005,-45.892941
10.18,15.086655,-32.111627
10.18,15.225705,38.568208
10.18,15.329452,16.381958
10.18,15.54691,-0.470446
10.18,15.625218,23.267619
10.18,15.656089,-10.273225
10.18,15.879433,67.66695
10.18,15.952865,-69.210667
10.18,16.029564,1.090038
10.18,16.495781,-8.464277
10.18,16.553369,-6.760384
10.18,17.126547,-17.413577
10.18,17.784456,26.419518
10.18,17.792635,15.851086
10.18,18.115302,14.138361
10.18,18.122559,-7.39366
10.18,18.267292,13.91339
10.18,18.327455,-41.822221
10.18,18.535466,64.432407
10.18,19.118857,-41.721117
10.18,20.222634,37.745486
10.18,20.348982,-31.164088
10.18,20.352971,2.818212
10.18,20.60802,63.405629
10.18,20.708351,-41.226192
10.18,20.718138,-46.773789
10.18,21.198572,-37.633479
10.18,21.39397,-56.55246
10.18,21.647466,37.221241
10.18,21.652943,-46.097647
10.18,21.831624,60.202653
10.18,21.86761,-35.367484
10.18,23.205891,-55.489655
10.18,23.290444,38.211216
10.18,23.377893,-27.464967
10.18,23.581225,-34.6698
10.18,23.604514,-40.515847
10.18,23.74964,3.770932
10.18,23.848417,-43.091421
10.18,4.143698,33.638601
10.17,0.241032,-55.696753
10.17,1.240565,24.415661
10.17,1.319541,62.396771
10.17,1.589039,-47.930393
10.17,1.746544,-53.336104
10.17,2.473912,14.767084
10.17,2.574144,-77.04575
10.17,2.61225,-19.294486
10.17,2.613266,0.484675
10.17,2.687121,9.770028
10.17,3.256074,5.840719
10.17,3.339477,-0.894122
10.17,3.434505,45.457908
10.17,3.464784,46.240468
10.17,3.613982,70.789513
10.17,3.615133,-17.875294
10.17,3.700524,18.205709
10.17,3.850863,23.903654
10.17,3.899355,4.900212
10.17,4.007529,34.358157
10.17,4.624201,-33.304225
10.17,4.875275,-28.380523
10.17,5.005468,-30.613312
10.17,5.440182,58.631472
10.17,6.589261,44.648707
10.17,6.591333,33.006916
10.17,7.011152,-14.349642
10.17,7.04346,31.565225
10.17,7.581151,-40.727762
10.17,7.688898,8.380303
10.17,7.736592,-24.67892
10.17,7.741561,35.173803
10.17,8.211937,66.62747
10.17,8.57001,64.072307
10.17,9.501362,30.039174
10.17,9.916706,-5.920792
10.17,9.936222,34.282356
10.17,10.120486,-14.304583
10.17,10.340353,3.164345
10.17,10.357607,46.831425
10.17,10.361804,43.58749
10.17,10.413368,51.178049
10.17,10.871503,39.347406
10.17,11.01064,5.727312
10.17,11.444951,53.716097
10.17,11.499375,69.813355
10.17,11.679545,51.99817
10.17,11.844634,-29.025326
10.17,11.924574,-22.387038
10.17,11.934853,65.849793
10.17,11.95245,34.142967
10.17,12.161649,9.291368
10.17,12.200381,13.261285
10.17,12.246697,-51.769027
10.17,12.422571,14.651275
10.17,12.662315,22.083371
10.17,13.430733,52.073793
10.17,13.770613,56.88979
10.17,13.936469,11.231636
10.17,13.951971,40.600741
10.17,14.596233,1.051873
10.17,14.701971,49.126775
10.17,14.709821,-74.863642
10.17,14.826767,-51.520934
10.17,14.910138,16.009769
10.17,14.992168,-44.094754
10.17,15.090196,-65.091092
10.17,15.218586,18.135942
10.17,15.496994,42.405422
10.17,15.524651,21.221961
10.17,15.750077,35.961354
10.17,15.807094,-19.774017
10.17,15.907148,-14.267063
10.17,16.146826,-15.465778
10.17,16.318641,-41.310158
10.17,16.847258,-74.538493
10.17,17.18553,28.708036
10.17,17.828597,-43.579599
10.17,17.842787,-6.050285
10.17,17.866917,15.704233
10.17,17.924316,-62.992168
10.17,18.598098,-49.133385
10.17,19.455825,-42.803797
10.17,19.657188,-30.168578
10.17,19.985358,-44.010802
10.17,20.83342,10.441697
10.17,21.031267,-74.492448
10.17,21.264501,21.296895
10.17,21.467033,-3.128037
10.17,21.610724,39.45571
10.17,21.659808,-56.333053
10.17,21.820835,-33.931238
10.17,21.865544,7.891828
10.17,22.331271,-37.275418
10.17,22.463818,-30.614986
10.17,22.52138,38.027338
10.17,22.771866,33.320844
10.17,22.928748,-50.638938
10.17,23.11821,46.129595
10.17,23.352205,-40.116053
10.17,23.363575,-36.901428
10.17,23.65346,50.544948
10.16,0.034649,-22.327486
10.16,0.137119,-49.721831
10.16,0.181677,-31.215305
10.16,1.063393,-17.200568
10.16,1.100566,-22.453153
10.16,1.182861,28.020216
10.16,1.392488,-35.319314
10.16,1.479874,-22.474278
10.16,1.47998,19.809111
10.16,1.568376,-67.132447
10.16,1.678929,-49.231702
10.16,1.794648,48.737462
10.16,2.029932,13.024149
10.16,2.139415,-18.640734
10.16,2.772468,-0.393387
10.16,3.164563,-5.309988
10.16,3.548648,12.974552
10.16,3.975804,1.650246
10.16,4.859048,42.645122
10.16,4.879416,22.661921
10.16,4.879562,57.82071
10.16,4.90396,-69.210124
10.16,6.569125,20.676691
10.16,7.273539,73.332475
10.16,7.611677,-34.421327
10.16,7.639725,36.692835
10.16,7.766845,-42.703705
10.16,7.916122,30.858362
10.16,8.018562,30.256779
10.16,8.053137,33.59648
10.16,8.095031,34.077561
10.16,8.66271,-43.860878
10.16,8.694915,12.179383
10.16,8.744721,-21.430053
10.16,8.892763,3.068468
10.16,9.015617,-56.958404
10.16,9.398823,55.481782
10.16,9.663152,41.581955
10.16,10.11902,-51.332139
10.16,10.199211,42.385741
10.16,10.210962,59.978905
10.16,10.34304,-10.801399
10.16,11.009085,-25.143439
10.16,11.328394,26.883568
10.16,11.883267,-52.632963
10.16,11.93349,-19.974423
10.16,12.125249,28.667733
10.16,13.143218,35.00454
10.16,13.149718,9.76707
10.16,13.206626,-27.643531
10.16,13.357878,26.798492
10.16,13.714883,7.01408
10.16,13.734663,-47.627299
10.16,14.067107,22.525094
10.16,14.168759,6.357415
10.16,14.422458,-51.065525
10.16,14.831773,2.049285
10.16,14.994369,3.891276
10.16,15.334982,-48.721797
10.16,15.387245,10.432818
10.16,15.438259,35.315244
10.16,15.50958,-24.29951
10.16,15.764872,60.299241
10.16,16.148721,1.852037
10.16,16.4033,-55.829248
10.16,16.794258,14.316169
10.16,17.387757,-22.48408
10.16,17.588502,-35.971216
10.16,17.610237,-16.623042
10.16,17.886871,43.773099
10.16,17.930565,33.420637
10.16,18.145411,43.294781
10.16,18.712944,-48.184754
10.16,18.761701,23.78081
10.16,18.864219,16.58328
10.16,18.871661,34.819761
10.16,18.969866,75.301632
10.16,19.212511,18.812754
10.16,20.309243,37.449738
10.16,20.601575,1.029485
10.16,20.880972,-29.60938
10.16,21.275482,45.907743
10.16,21.317587,-7.878538
10.16,21.741996,-65.059407
10.16,21.790701,6.604861
10.16,21.81818,-49.983761
10.16,21.823419,58.501339
10.16,21.890071,-50.340696
10.16,22.073267,-42.469828
10.16,22.201792,31.561404
10.16,22.371382,11.080931
10.16,22.395616,30.085183
10.16,22.546738,-34.987445
10.16,22.574587,-40.203024
10.16,22.641457,-35.767331
10.16,22.816672,77.953006
10.16,22.887977,-14.263701
10.16,22.894829,63.417979
10.16,23.105923,51.440826
10.16,23.284494,-5.551183
10.16,23.353178,-45.009774
10.16,23.501099,49.051193
10.16,23.666468,-38.248707
10.16,2.708215,3.376091
10.15,0.095571,-36.778639
10.15,0.160147,51.566909
10.15,0.75025,-24.549162
10.15,0.840946,59.502339
10.15,0.876675,15.006767
10.15,0.941448,-37.828791
10.15,1.002808,-33.012718
10.15,1.055451,-3.812354
10.15,1.136334,-16.558447
10.15,1.359541,-41.656403
10.15,2.060209,-15.977914
10.15,2.095203,-26.049253
10.15,2.183955,-35.670766
10.15,2.253665,-0.41447
10.15,2.843564,-0.688095
10.15,3.053114,63.781425
10.15,3.219668,-23.576724
10.15,3.458978,-16.565155
10.15,4.443364,7.085802
10.15,4.772523,13.838804
10.15,4.777697,32.631456
10.15,5.356593,15.814988
10.15,5.61777,52.523423
10.15,6.303454,68.492398
10.15,6.845669,-79.083657
10.15,7.168805,34.414942
10.15,7.873753,-23.296329
10.15,7.887308,17.680455
10.15,8.132559,-55.478731
10.15,8.142756,-2.079262
10.15,8.147943,45.07216
10.15,9.138593,40.521577
10.15,9.366229,-51.176504
10.15,9.808567,25.174935
10.15,9.984253,19.012079
10.15,10.028857,13.409875
10.15,10.302343,56.108379
10.15,10.419679,-10.228694
10.15,10.532856,58.917272
10.15,10.729518,14.673757
10.15,10.889616,-36.641368
10.15,10.889949,9.739375
10.15,11.171779,74.519299
10.15,11.434901,50.375777
10.15,11.543996,52.785755
10.15,11.733485,-43.533733
10.15,11.885644,21.00954
10.15,11.998593,-46.455992
10.15,12.043621,49.976437
10.15,12.271057,20.831736
10.15,12.56887,4.961511
10.15,12.886081,43.262777
10.15,12.943211,-57.899167
10.15,12.97656,49.847662
10.15,13.118046,-47.631664
10.15,13.311232,34.614946
10.15,13.475657,41.495347
10.15,13.538264,68.900405
10.15,13.614796,-52.104895
10.15,13.621004,3.02055
10.15,13.755747,-41.387524
10.15,13.928195,-44.124786
10.15,13.989081,16.595681
10.15,14.045993,37.028456
10.15,14.225332,-6.958981
10.15,14.503895,-46.950509
10.15,14.509928,-60.871747
10.15,14.543703,-11.851149
10.15,14.750889,-46.973963
10.15,14.778831,-45.40304
10.15,14.874458,-38.832844
10.15,14.928339,-25.27194
10.15,14.990132,55.171799
10.15,15.40761,-46.744231
10.15,15.546164,38.661278
10.15,15.674554,-18.696164
10.15,15.857111,13.987388
10.15,16.021878,-12.145086
10.15,16.365838,-51.511867
10.15,16.528707,-68.913226
10.15,16.633244,-14.628777
10.15,16.635664,-13.525886
10.15,16.693004,-42.947809
10.15,16.704864,-50.793207
10.15,16.755309,-51.342617
10.15,17.117662,25.335611
10.15,17.146265,-47.367949
10.15,17.453031,50.283454
10.15,17.982845,-50.555525
10.15,18.681583,19.438667
10.15,19.19815,-44.570566
10.15,19.491964,3.097554
10.15,19.60447,75.746747
10.15,19.745326,-46.378884
10.15,19.859224,-48.538292
10.15,20.15964,-23.876969
10.15,20.540644,-10.008552
10.15,20.863012,9.665995
10.15,20.898467,58.895415
10.15,21.386906,-41.251527
10.15,21.772032,-34.010633
10.15,21.802449,-44.942629
10.15,22.281135,65.469946
10.15,22.535898,-29.817974
10.15,22.764225,55.076499
10.15,22.798281,-32.78577
10.15,22.833233,-72.739355
10.15,22.837226,-40.961899
10.15,23.006292,-38.877137
10.15,23.029186,-43.573768
10.15,23.07571,26.466062
10.15,23.111774,33.029249
10.15,23.114616,7.513876
10.15,23.333817,13.870884
10.15,23.4037,-33.451871
10.15,23.42372,-48.893792
10.15,23.528728,-44.825852
10.15,23.756833,39.123384
10.15,23.760567,-50.551934
10.15,23.808796,15.070585
10.15,23.931228,27.174118
10.15,23.96018,67.844672
10.14,0.454091,-19.078328
10.14,0.480498,-49.099397
10.14,0.540339,-24.876238
10.14,0.706883,-19.717085
10.14,0.817932,-22.360902
10.14,0.943576,-18.865002
10.14,1.029708,-14.96485
10.14,1.600352,49.711865
10.14,1.619802,-54.478865
10.14,1.932452,2.1356
10.14,2.158207,-22.269317
10.14,2.378084,12.559384
10.14,2.58684,-9.416895
10.14,2.699363,-10.429855
10.14,2.944024,32.970755
10.14,3.322894,49.306974
10.14,3.375365,70.628212
10.14,3.556851,-1.507087
10.14,4.396191,-49.14544
10.14,4.889389,29.568752
10.14,4.905003,26.807659
10.14,5.304036,-45.579725
10.14,5.616037,31.316797
10.14,6.237245,73.530033
10.14,6.844924,30.328929
10.14,7.095069,27.470831
10.14,7.258154,78.50909
10.14,7.50602,-22.476598
10.14,7.695263,40.095052
10.14,7.97742,43.681847
10.14,8.836242,22.889617
10.14,8.976438,76.530294
10.14,9.24897,41.693918
10.14,9.288525,31.055944
10.14,9.410381,62.438228
10.14,9.59174,-14.691281
10.14,9.942355,17.504601
10.14,10.582235,-0.342633
10.14,10.610853,43.360812
10.14,10.790025,23.973942
10.14,10.949402,15.279527
10.14,11.172056,38.666403
10.14,11.193063,61.17713
